"a1","d","g","u","definition"
1.96894636787029,0.0815779607233698,0,1,"high chair"
2.24798285082499,-4.46615178745896,0,1,"his"
1.94764009879028,-1.12969681889119,0,1,"hit"
1.88605610558132,-0.677634009744202,0,1,"home"
2.35886684990013,-1.06594273781306,0,1,"horse"
2.15650341624371,0.094900932370404,0,1,"hot"
2.63807834614844,-2.01499423334817,0,1,"house"
1.89019013333942,-4.43519326916045,0,1,"how"
2.1976594249328,1.14730567965917,0,1,"hug"
1.83159006149122,-0.257424176509213,0,1,"hungry"
2.14180236321069,-3.1251689448935,0,1,"hurry"
2.48350891475051,-2.69365426466251,0,1,"hurt"
1.9092401504909,-2.92515895320237,0,1,"I"
1.64273606987766,-1.43350614127626,0,1,"ice cream"
2.17660640091286,-0.904685404545209,0,1,"in"
2.27211507357087,-1.86470943570795,0,1,"inside"
1.94460010303813,-2.92335172084586,0,1,"it"
1.68705522666666,-1.55711845737027,0,1,"jacket"
2.4476524059048,-4.64725802294768,0,1,"jeans"
1.68862665988947,1.09330329084926,0,1,"juice"
1.85905445558566,-1.98385580022358,0,1,"jump"
2.71047435353041,1.11455244122311,0,1,"keys"
1.87480294452288,-1.74682947709381,0,1,"kick"
1.81112726857108,1.92015512650872,0,1,"kiss"
2.79105088638034,-0.915598929922819,0,1,"kitchen"
1.36318189971952,0.848963452529159,0,1,"kitty"
2.44975016647587,-3.08655042950951,0,1,"knee"
2.01005524497534,-3.57174828833257,0,1,"lady"
1.89940152979328,-2.37199119601497,0,1,"lamb"
2.27526504345809,-3.12211945766231,0,1,"lamp"
2.15959241198864,-3.98000552424342,0,1,"later"
3.08517657223153,-2.38083361230349,0,1,"leg"
2.25352499579226,-0.497685890405062,0,1,"light"
2.01784952296017,-2.11892842098644,0,1,"lion"
2.94034017479237,-4.23039658484259,0,1,"little (description)"
2.29976467233864,-2.64487508389786,0,1,"living room"
1.83405075539362,0.581621037630199,0,1,"look"
1.71461096193317,-0.768840415985844,0,1,"love"
2.18554168144847,-0.500926809403458,0,1,"lunch"
2.12520080200293,-3.37929085694965,0,1,"man"
1.83361494719444,-1.85934674519743,0,1,"me"
1.96780158239289,-2.96774587279803,0,1,"meat"
1.4556540656541,-1.41082361606967,0,1,"medicine"
1.70642851622551,0.537794475194667,0,1,"meow"
1.70311198124089,0.873090563209201,0,1,"milk"
1.59213247196157,-1.46402312501839,0,1,"mine"
1.36219700691508,4.33056125077446,0,1,"mommy*"
1.94357901993143,-2.87113258308502,0,1,"money"
2.10225386049512,-1.75809074827453,0,1,"monkey"
1.88942110417886,-0.128325902488163,0,1,"moo"
1.74071347768352,-1.77472971150375,0,1,"moon"
1.93086340026074,0.193286725943982,0,1,"more"
1.72575351585758,-3.22540441830626,0,1,"morning"
1.72320244236893,-2.95210037564702,0,1,"motorcycle"
2.23537175417833,-2.55418501756598,0,1,"mouse"
2.63758010757558,0.63596305068263,0,1,"mouth"
1.98812096658711,-2.95242449193239,0,1,"my"
2.096557022721,0.447450069178973,0,1,"nap"
1.16223982975858,-2.9332200248416,0,1,"naughty"
1.93341254291016,-2.68916760613107,0,1,"necklace"
1.40663931163394,-1.46215786240241,0,1,"nice"
1.78079615996832,-2.23331760602808,0,1,"night"
1.50925188212572,1.56420680958005,0,1,"night night"
1.48184599082923,3.35357185629328,0,1,"no"
1.8036744140365,-3.36095271261427,0,1,"none"
1.99739891821759,-2.04265077021273,0,1,"noodles"
2.19754486346128,1.26612290934973,0,1,"nose"
2.11454814246337,-3.63635841640485,0,1,"not"
2.02886905066165,-3.08671785630192,0,1,"now"
2.18080717700413,-0.765941339377476,0,1,"off"
2.81660851861788,-7.31900445889439,0,1,"old"
2.47055863276873,-1.04833513493934,0,1,"on"
2.84604409580876,-0.202565743810641,0,1,"open"
2.34735628618998,-2.46844931417812,0,1,"orange (food)"
2.22439292434719,-4.26886167089467,0,1,"other"
1.56591865897484,0.0258345523213626,0,1,"ouch"
2.3029433552493,-0.951784195078651,0,1,"out"
2.31443328122882,1.34431785916857,0,1,"outside"
2.27898542103514,-2.77792835566895,0,1,"oven"
1.62918624508787,-0.940196154014902,0,1,"owie/boo boo"
1.93269969145266,-2.63766587288763,0,1,"owl"
2.44609252991226,-0.748680150860345,0,1,"pajamas"
2.85837945898309,-1.56731538985405,0,1,"pants"
2.47095616036697,-1.78555305042916,0,1,"paper"
1.75671000885687,-1.83796104670098,0,1,"park"
2.12057041146184,-4.71881406321785,0,1,"party"
0.808268686742735,0.718677238485936,0,1,"pattycake"
1.95883678050844,-1.79890375115039,0,1,"peas"
1.41723810652831,2.78871890375813,0,1,"peekaboo"
1.98173799831659,-1.72882102154075,0,1,"pen"
2.07093048570244,-3.89569199938892,0,1,"penguin"
1.9823141121313,-3.99516668741688,0,1,"penny"
2.06268151674718,-3.17921086306463,0,1,"people"
2.08306437417098,-4.42592397790021,0,1,"person"
2.70546022646018,-1.8935905162014,0,1,"picture"
2.21529887726511,-0.955751794518601,0,1,"pig"
2.22370097146891,-1.19618338498742,0,1,"pillow"
2.09928078863444,-2.27977950945119,0,1,"pizza"
2.07152142980364,-2.06289501277582,0,1,"plant"
3.05983700505714,-2.64879284705012,0,1,"plate"
2.55194523450455,-0.946861061973671,0,1,"play"
0.99286137761241,-2.10391738390577,0,1,"play pen"
1.9705324336596,-1.12177818158879,0,1,"please"
1.94645193386473,-3.23321665451326,0,1,"pony"
1.24483390787805,-1.52998007763868,0,1,"pool"
2.03591984418507,-2.05377320288264,0,1,"potty"
1.44341655073307,-1.55429545065433,0,1,"pretty"
2.18306732855952,-2.31995239537572,0,1,"pull"
1.52290363306066,-0.326159497865687,0,1,"puppy"
1.98269137379504,-1.63490816075169,0,1,"purse"
1.97198249183379,-1.35698931849548,0,1,"push"
2.33423524245916,-1.53763008309335,0,1,"put"
1.78486054733158,0.0681333610333328,0,1,"quack quack"
1.93005390568216,-2.5488244080848,0,1,"radio"
2.29050528951059,-2.65863644195042,0,1,"rain"
1.63561254789915,-2.14115486757954,0,1,"raisin"
2.2858963677176,-0.492540445934001,0,1,"read"
1.94885747920353,-4.23327453446647,0,1,"red"
2.61337933149461,-1.25681050884536,0,1,"refrigerator"
2.76601082595478,-1.50519849159348,0,1,"ride"
2.13508320013006,-2.05476303149874,0,1,"rock"
1.91165648657816,-1.95716940023304,0,1,"rocking chair"
2.72045683532636,-2.44380810646353,0,1,"run"
2.84263665347213,-6.45157688550419,0,1,"same"
1.88753390799989,-1.47891004816101,0,1,"say"
2.5466400950673,-5.0513590734037,0,1,"scared"
1.2397739062303,-2.61524149365363,0,1,"school"
2.384948451226,-4.16752483733457,0,1,"scissors"
1.89782593072923,-0.772391639751792,0,1,"see"
2.1105434068444,-2.26167234672726,0,1,"sheep"
1.36176837861727,0.00119620514723431,0,1,"shh/shush/hush"
2.79619120055662,-1.10899891269034,0,1,"shirt"
3.07273618282162,2.28969747066559,0,1,"shoe"
2.39040201016804,-3.05415940847882,0,1,"shorts"
1.89046773978129,-3.14775419357342,0,1,"shovel"
2.41563761146499,-1.45483509794118,0,1,"show"
2.2625806742784,-4.32277201236084,0,1,"sick"
1.86150525357012,-1.16208757668931,0,1,"sing"
2.97847975981047,-3.5843258625218,0,1,"sink"
0.299351030134397,-1.33235150902438,0,1,"sister"
2.24567061653917,-2.68666347450552,0,1,"sky"
2.46385178270114,-0.501053050047816,0,1,"sleep"
1.81826590911562,-0.645870587043043,0,1,"sleepy"
2.05066336833948,-1.27409536943831,0,1,"slide (object)"
1.56940915256889,-1.19427962418774,0,1,"smile"
1.36663562169024,-3.42605469841169,0,1,"snow"
2.66277932737828,-2.1693447057171,0,1,"soap"
2.7128099597033,0.921725227392933,0,1,"sock"
2.15693251376433,-2.19790283042718,0,1,"soft"
1.87007541358796,-2.6203881169879,0,1,"some"
2.00201674195622,-2.25938114605182,0,1,"spaghetti"
1.95174565832373,-0.441044793285983,0,1,"splash"
2.73431816951105,0.168844499699898,0,1,"spoon"
1.95636670639022,-3.05522764467997,0,1,"squirrel"
2.02647891434172,-0.805984389261647,0,1,"stairs"
2.09141875523832,-2.99650678968033,0,1,"star"
1.72506040233106,-0.0201236921845092,0,1,"stop"
2.49803933365796,-2.03599751951797,0,1,"store"
2.42151121718592,-3.32215691673124,0,1,"stove"
2.15599617791357,0.35747811416407,0,1,"stroller"
2.61775113099282,-3.07228007670597,0,1,"sun"
2.02475995077368,-3.19571160290028,0,1,"sweater"
1.39761803029041,-2.25034680974951,0,1,"swim"
1.82532380876916,-0.918342791040021,0,1,"swing (action)"
1.63359720646506,-0.494960380484215,0,1,"swing (object)"
3.13297312800884,-1.57420394019565,0,1,"table"
2.54753864818874,-2.6402245906724,0,1,"take"
1.29476520166447,-3.86340165989383,0,1,"teacher"
1.85464930211625,-0.00795168627953553,0,1,"teddybear"
2.61255657383818,1.17165445972029,0,1,"telephone"
1.56801534007501,0.234371610992299,0,1,"thank you"
1.65125827292817,-1.63472008171612,0,1,"that"
1.79826716645071,-1.66298517378587,0,1,"there"
1.84297098907999,-1.00856600099347,0,1,"thirsty"
1.67784333520299,-2.00593939884772,0,1,"this"
2.04658878186722,0.0887027136656411,0,1,"throw"
1.89675570533589,-0.318167392174699,0,1,"tickle"
2.02752175107921,-2.57261945582601,0,1,"tiger"
1.91746994537932,-1.10919183520984,0,1,"tired"
1.74394280415069,-1.66285787619405,0,1,"toast"
2.59809509897151,-6.21176772130385,0,1,"today"
2.18315143872226,-0.517724080341422,0,1,"toe"
2.57192066767619,-6.66458730472723,0,1,"tomorrow"
1.90425380465438,-1.2624368271529,0,1,"tongue"
1.95659658863939,-5.16515437865057,0,1,"tonight"
2.49741121675984,-0.705596090102549,0,1,"tooth"
2.30560597840884,0.0668771516254331,0,1,"toothbrush"
2.49363726355665,-1.36426187084772,0,1,"touch"
3.19028493398903,-2.14184737292375,0,1,"towel"
1.84661739852101,0.184462123797314,0,1,"toy (object)"
2.12711853923302,-1.54440422461659,0,1,"train"
2.12822168415901,-1.52302154813122,0,1,"trash"
2.37700200541023,-1.12861445852926,0,1,"tree"
1.79631188064105,-0.515336744185828,0,1,"truck"
2.16866429607803,-0.0657372578584614,0,1,"tummy"
2.46561166999995,-4.33872336306492,0,1,"turkey"
2.07273397186296,-2.70500275081611,0,1,"turtle"
2.34540593304056,0.132549872799091,0,1,"TV"
1.49119897068603,1.44891747068627,0,1,"uh oh"
1.12364777793118,-2.06115875708044,0,1,"uncle"
2.36483617787581,-2.312925269809,0,1,"under"
1.94390024593188,0.0419032276976297,0,1,"up"
1.95534553435034,-0.96121240980265,0,1,"vacuum"
1.38843275934962,-0.259976472639062,0,1,"vroom"
1.97802811608581,-1.24850792875364,0,1,"wait"
2.2161119271385,-0.119880675635768,0,1,"walk"
2.01316601344091,-1.22862649015996,0,1,"wanna/want to"
2.6552826666086,-1.03866913827079,0,1,"wash"
2.25918277987343,-2.18201476877164,0,1,"watch (action)"
2.15364319780844,-2.00714446045938,0,1,"watch (object)"
2.15205094297658,0.288941776675219,0,1,"water (beverage)"
2.67062911168731,-0.0577788824913671,0,1,"water (not beverage)"
2.1920544189397,-1.48833279797218,0,1,"wet"
1.72793535614316,-1.36563065772744,0,1,"what"
2.59294263239705,-6.82187888832883,0,1,"when"
1.38533655186834,-0.515969201260173,0,1,"where"
1.77213431840717,-1.96781501272519,0,1,"who"
2.08063822309351,-5.09907256865211,0,1,"why"
2.53873338544619,-1.18879299115205,0,1,"window"
2.16757107966373,-1.49848851955832,0,1,"wipe"
1.66136907519509,0.781431264633141,0,1,"woof woof"
1.97857802986755,-2.71356908953363,0,1,"work (place)"
2.03290080559481,-3.35046646241188,0,1,"write"
2.0603966456907,0.89282947740821,0,1,"yes"
1.87628408462108,-1.5779818296378,0,1,"you"
1.77455229868932,-2.32831449852531,0,1,"your"
1.38489354479675,-0.33243482320201,0,1,"yucky"
1.34558897176202,0.548403752866156,0,1,"yum yum"
2.21055376308662,-2.7920079997542,0,1,"zipper"
1.8862371294756,-3.84739816305812,0,1,"zoo"
